Hospital CCN,  Payment adjustment factor ,Payment reduction percentage,Dual proportion,Peer group assignment,Neutrality modifier ,Number of eligible discharges for AMI,ERR for AMI,Peer group median ERR for AMI,Penalty indicator for AMI,DRG payment ratio for AMI,Number of eligible discharges for COPD,ERR for COPD,Peer group median ERR for COPD,Penalty indicator for COPD,DRG payment ratio for COPD,Number of eligible discharges for HF,ERR for HF,Peer group median ERR for HF,Penalty indicator for HF,DRG payment ratio for HF,Number of eligible discharges for pneumonia,ERR for pneumonia,Peer group median ERR for pneumonia,Penalty indicator for pneumonia,DRG payment ratio for pneumonia,Number of eligible discharges for CABG,ERR for CABG,Peer group median ERR for CABG,Penalty indicator for CABG,DRG payment ratio for CABG,Number of eligible discharges for THA/TKA,ERR for THA/TKA,Peer group median ERR for THA/TKA,Penalty indicator for THA/TKA,DRG payment ratio for THA/TKA,Year
050100,0.9986,0.0013999999999999568,0.2960875994085441,4.0,0.9630510589014041,154,1.0786956188283263,0.9964055180572703,Y,0.015102455886010668,113,1.0324733493913387,0.998948182770702,Y,0.005955860294613426,354,0.9637597356561648,1.0047319092771723,N,0.020997572612527188,274,0.9473529454570092,1.000441759491958,N,0.017410946998799425,23,1.109537025849254,1.0020055371561525,N,0.004667494144873246,86,0.9462955997903416,0.9915863497030213,N,0.006455009199994062,2024
050101,0.9993,0.0007000000000000339,0.486378581493659,5.0,0.9630510589014041,17,0.9640403831947221,1.0039137645557574,N,0.0033628458223754223,54,1.0198639551924282,1.0034934502081108,Y,0.010798300914459111,142,0.9270373635249848,1.01560316000154,N,0.03094209505749458,103,1.0007398672869405,1.0088431660083446,N,0.028805697413660025,.,.,1.0058738187651037,N,.,166,1.006439929612792,0.9963379635487924,Y,0.05206390406023326,2024
050102,0.9922,0.007800000000000029,0.6185295087372239,5.0,0.9630510589014041,5,1.0007243560236394,1.0039137645557574,N,0.0019808936585312405,28,0.9645146017970727,1.0034934502081108,N,0.007862183160246812,56,1.1182317862916655,1.01560316000154,Y,0.015795310622710872,111,1.0713513009057556,1.0088431660083446,Y,0.05390459018537623,.,.,1.0058738187651037,N,.,41,1.1573920237408337,0.9963379635487924,Y,0.01950800537286675,2024
050103,0.9976,0.0023999999999999577,0.7130112269446672,5.0,0.9630510589014041,43,1.036980699452249,1.0039137645557574,Y,0.015056363021963077,22,0.9861603681455888,1.0034934502081108,N,0.003129895071033839,157,1.0588192391045712,1.01560316000154,Y,0.031384981418741596,71,1.0188330176513487,1.0088431660083446,Y,0.01619923706251197,4,1.0235399195365256,1.0058738187651037,N,0.0027114089828464624,25,1.0678019323935808,0.9963379635487924,Y,0.006097736584364291,2024
050104,0.9988,0.0011999999999999789,0.7375056280954525,5.0,0.9630510589014041,47,0.9708549588788085,1.0039137645557574,N,0.011858783616730931,31,1.0550041307813411,1.0034934502081108,Y,0.003612580186639979,129,1.0638456260849938,1.01560316000154,Y,0.021715026059352327,130,1.0094502122465243,1.0088431660083446,Y,0.03646920658444567,2,1.0242158744849483,1.0058738187651037,N,0.0017747026843801875,10,1.1075825089987184,0.9963379635487924,N,0.0023842599282459585,2024
050107,0.9963,0.0037000000000000366,0.2905698582586057,4.0,0.9630510589014041,154,1.0111334449844729,0.9964055180572703,Y,0.023675483518779388,137,0.9475130189571506,0.998948182770702,N,0.008041894284043834,424,1.1284946593350385,1.0047319092771723,Y,0.02814802290930825,337,1.0005463834915962,1.000441759491958,Y,0.027197217716719353,56,0.9687590477295592,1.0020055371561525,N,0.016736196021169904,367,0.9388201699476574,0.9915863497030213,N,0.03535597300459803,2024
050108,0.9997,0.00029999999999996696,0.30093390153232386,4.0,0.9630510589014041,405,0.9672618946592861,0.9964055180572703,N,0.03729181046221715,90,1.0613162436978745,0.998948182770702,Y,0.0028475619671391897,508,1.00941695053642,1.0047319092771723,Y,0.0240737026828111,200,0.9541435049636353,1.000441759491958,N,0.009688216167991882,272,0.9642729151432176,1.0020055371561525,N,0.04090153729457259,305,0.9424134734446596,0.9915863497030213,N,0.01641578491823026,2024
050110,0.9987,0.0012999999999999678,0.31853678586107687,5.0,0.9630510589014041,3,0.9921439213100656,1.0039137645557574,N,0.0007095427463051508,58,0.9595506087766253,1.0034934502081108,N,0.01853179683998306,73,0.9868196791598411,1.01560316000154,N,0.025591711888486315,68,1.0510459372084973,1.0088431660083446,Y,0.026688951425405998,.,.,1.0058738187651037,N,.,43,1.006182105902674,0.9963379635487924,Y,0.02606583789993848,2024
050112,0.993,0.007000000000000006,0.33151305274374,5.0,0.9630510589014041,62,0.9607256310877006,1.0039137645557574,N,0.005825805364898741,79,0.9755047496857323,1.0034934502081108,N,0.006227739332169102,320,1.0455982698597435,1.01560316000154,Y,0.020497803752817442,352,1.070735017634908,1.0088431660083446,Y,0.03296642305001294,.,.,1.0058738187651037,N,.,325,1.1488617409025341,0.9963379635487924,Y,0.030121558894205126,2024
050113,1.0,0.0,0.8192771084337349,5.0,0.9630510589014041,1,0.9989304067172969,1.0039137645557574,N,0.0008045623161789425,11,0.9884725828499891,1.0034934502081108,N,0.01166909520177813,20,1.0139667621507173,1.01560316000154,N,0.026172828774346985,11,0.9901830929487819,1.0088431660083446,N,0.02866323790166882,.,.,1.0058738187651037,N,.,11,1.0355696553406446,0.9963379635487924,N,0.022504452047557664,2024
050115,0.9981,0.0019000000000000128,0.2513793284640849,4.0,0.9630510589014041,157,1.0241145848336244,0.9964055180572703,Y,0.024862578389762427,54,0.9985462692163157,0.998948182770702,N,0.00412713975201877,293,0.9872311808995738,1.0047319092771723,N,0.02449551452383421,311,0.9586502334794733,1.000441759491958,N,0.0290191615852602,31,0.9650471321470182,1.0020055371561525,N,0.010088253528858006,69,1.1402817047587197,0.9915863497030213,Y,0.008614829710549493,2024
050116,1.0,0.0,0.4763750309227344,5.0,0.9630510589014041,116,0.999765684730114,1.0039137645557574,N,0.027711377733769037,41,0.9619998095400342,1.0034934502081108,N,0.005882024043521591,251,0.9801815729621398,1.01560316000154,N,0.03765377541108236,172,0.9812034080121472,1.0088431660083446,N,0.03297087838512852,23,0.9633972468865944,1.0058738187651037,N,0.01368198950324293,47,0.9272137452797997,0.9963379635487924,N,0.009700009065772654,2024
050118,0.9999,9.999999999998899e-05,0.2837912087912088,4.0,0.9630510589014041,12,1.006542462953392,0.9964055180572703,N,0.003744382782638125,41,0.9726624333397751,0.998948182770702,N,0.011818260684714874,101,0.9820493374903578,1.0047319092771723,N,0.03693140430013831,128,1.001462236559878,1.000441759491958,Y,0.056622456616288876,.,.,1.0020055371561525,N,.,8,0.9836894500593145,0.9915863497030213,N,0.004506191704234272,2024
050121,0.9971,0.0029000000000000137,0.5344827586206896,5.0,0.9630510589014041,45,1.035268501214594,1.0039137645557574,Y,0.004556410443548107,118,0.9330272598506202,1.0034934502081108,N,0.014135761662299013,279,1.1035908686909999,1.01560316000154,Y,0.03201542137855339,237,0.9450973825664368,1.0088431660083446,N,0.03489101827094068,.,.,1.0058738187651037,N,.,111,0.9786757196410061,0.9963379635487924,N,0.01953134786157643,2024
050122,0.9987,0.0012999999999999678,0.4795180722891566,5.0,0.9630510589014041,51,1.0129861311921697,1.0039137645557574,Y,0.03248957646808087,20,1.013693324417624,1.0034934502081108,N,0.006000757787852689,78,1.0596719359980842,1.01560316000154,Y,0.024495654683686755,96,0.9909463177929948,1.0088431660083446,N,0.035527250950372034,20,1.0377384964481724,1.0058738187651037,N,0.025358630721285857,56,0.9108128005001088,0.9963379635487924,N,0.025105576497800337,2024
050124,0.9918,0.008199999999999985,0.44577735124760076,5.0,0.9630510589014041,19,1.0299954136730407,1.0039137645557574,N,0.0032356093323480262,56,0.9313412039879023,1.0034934502081108,N,0.007930323746433258,181,1.044730139340203,1.01560316000154,Y,0.03106848588984721,244,1.0992304177417134,1.0088431660083446,Y,0.053893886364986106,.,.,1.0058738187651037,N,.,51,1.2140426814079124,0.9963379635487924,Y,0.012570268918953314,2024
050125,0.9846,0.01539999999999997,0.6190708365257366,5.0,0.9630510589014041,105,1.122013105660932,1.0039137645557574,Y,0.019244029452092522,55,0.993142008962628,1.0034934502081108,N,0.005853564646430143,339,1.184402821953077,1.01560316000154,Y,0.03202980945133624,356,1.1576392247852747,1.0088431660083446,Y,0.04223892018575402,30,1.1215314645161945,1.0058738187651037,Y,0.013700988126932016,35,1.0837764353426345,0.9963379635487924,Y,0.004574697660057745,2024
050126,0.9959,0.0040999999999999925,0.7527522935779817,5.0,0.9630510589014041,53,1.091790852113063,1.0039137645557574,Y,0.013294983788180397,48,0.9915582863064517,1.0034934502081108,N,0.008491108582024105,226,1.0669027566611424,1.01560316000154,Y,0.03545216357580154,189,1.0367396822231305,1.0088431660083446,Y,0.0450358832385034,11,1.0473395204131069,1.0058738187651037,N,0.007443813093411456,42,0.8930426146439023,0.9963379635487924,N,0.009534667037228732,2024
050127,0.9986,0.0013999999999999568,0.37645811240721105,5.0,0.9630510589014041,5,1.0054301099705603,1.0039137645557574,N,0.00212430073681018,30,0.9947788856227123,1.0034934502081108,N,0.011883273944572802,58,0.9813068716747131,1.01560316000154,N,0.022894375340712224,62,1.058486704733496,1.0088431660083446,Y,0.028911100856038388,.,.,1.0058738187651037,N,.,21,1.068950905486598,0.9963379635487924,N,0.012035988418058934,2024
050128,0.9987,0.0012999999999999678,0.27908787541713015,4.0,0.9630510589014041,99,0.9586871733886793,0.9964055180572703,N,0.022902312301781413,48,1.0109058917262042,0.998948182770702,Y,0.0057897051688113495,146,0.9731308769676593,1.0047319092771723,N,0.022160022571132254,195,1.0242228468458567,1.000441759491958,Y,0.03456504774552937,11,1.0665299406210687,1.0020055371561525,N,0.0052861871401366535,77,1.0214269110194385,0.9915863497030213,Y,0.015224439597471542,2024
050129,0.9988,0.0011999999999999789,0.49329843762391945,5.0,0.9630510589014041,61,1.009320902728139,1.0039137645557574,Y,0.028726044348035537,27,1.0350599869830572,1.0034934502081108,Y,0.007870875725493595,101,1.0559836367747533,1.01560316000154,Y,0.021584343039836393,98,1.0028528760731519,1.0088431660083446,N,0.027391032095192898,30,0.9873849359557912,1.0058738187651037,N,0.026628463212722185,18,1.008709533781888,0.9963379635487924,N,0.005893751537933558,2024
050131,0.9997,0.00029999999999996696,0.2098856510512726,3.0,0.9630510589014041,6,1.0184332779538479,0.9967611258191036,N,0.001626524335248633,25,1.0415472297117516,0.9931798033596729,Y,0.006656202464145167,92,0.9923241591355173,0.9947235467148274,N,0.031235533382198855,73,0.9919318891199819,0.9918516596681215,Y,0.029700057401616936,.,.,0.9952100778551094,N,.,266,0.8050458003809806,0.9970292669139417,N,0.14255820283344522,2024
050132,0.9974,0.0026000000000000467,0.677627880831928,5.0,0.9630510589014041,18,1.0784296887741809,1.0039137645557574,N,0.0033089511244557396,41,1.0054176948150504,1.0034934502081108,Y,0.0071933446838259914,115,0.9816024201843976,1.01560316000154,N,0.022350365326460064,320,1.0059287643208334,1.0088431660083446,N,0.07657473297520838,.,.,1.0058738187651037,N,.,48,1.2152257033275307,0.9963379635487924,Y,0.012294226877930877,2024
050133,0.9962,0.0038000000000000256,0.4258074961547802,5.0,0.9630510589014041,171,1.0400465585914695,1.0039137645557574,Y,0.024964032210388124,201,1.0234150397521389,1.0034934502081108,Y,0.012544727448177313,608,1.0692776859481823,1.01560316000154,Y,0.047094014825882664,467,0.9799091488895287,1.0088431660083446,N,0.03899898666264369,53,0.9707450667082181,1.0058738187651037,N,0.01646028198350238,35,1.0604000944883474,0.9963379635487924,Y,0.0035664259625810273,2024
050135,0.9935,0.00649999999999995,0.8429752066115702,5.0,0.9630510589014041,64,0.9468190517891277,1.0039137645557574,N,0.006322998268066363,107,0.9799095997085046,1.0034934502081108,N,0.0067385513537742215,106,1.085489798378817,1.01560316000154,Y,0.008072560149997217,700,1.0817069462968476,1.0088431660083446,Y,0.08425345975615221,.,.,1.0058738187651037,N,.,5,1.0471449586848964,0.9963379635487924,N,0.0007072862205231215,2024
050136,0.999,0.0010000000000000009,0.33229450720685627,5.0,0.9630510589014041,12,0.9912877769447429,1.0039137645557574,N,0.005472516664487957,43,1.0108275047211495,1.0034934502081108,Y,0.014637760839764218,105,0.9013657282578618,1.01560316000154,N,0.042118230091881745,106,0.959252842556187,1.0088431660083446,N,0.05194303056941823,.,.,1.0058738187651037,N,.,29,1.0471517486126845,0.9963379635487924,Y,0.01749902679045674,2024
050137,1.0,0.0,0.2632071686505283,4.0,0.9630510589014041,1,0.9963429394185697,0.9964055180572703,N,0.001612485065035186,9,1.02680454673684,0.998948182770702,N,0.01857710192328414,7,0.9830096131226064,1.0047319092771723,N,0.007140133576777476,8,1.0064944435018197,1.000441759491958,N,0.011336360113181286,.,.,1.0020055371561525,N,.,.,.,0.9915863497030213,N,.,2024
050138,0.9994,0.0006000000000000449,0.2311890117005041,3.0,0.9630510589014041,39,1.0258840487951222,0.9967611258191036,Y,0.020519965045612765,6,0.9907271071391063,0.9931798033596729,N,0.0011538990176734808,13,0.9739163960083986,0.9947235467148274,N,0.005113527734626035,8,1.0098113028450355,0.9918516596681215,N,0.0033185605893085468,9,1.053764185428181,0.9952100778551094,N,0.009862555701795696,.,.,0.9970292669139417,N,.,2024
050139,1.0,0.0,0.26311156751998827,4.0,0.9630510589014041,5,0.9840396737185533,0.9964055180572703,N,0.0031252070306989855,3,0.9912166050899635,0.998948182770702,N,0.001133406341296161,12,1.0046555453790451,1.0047319092771723,N,0.013305838705388175,10,0.9766639117279794,1.000441759491958,N,0.009374116593360397,.,.,1.0020055371561525,N,.,.,.,0.9915863497030213,N,.,2024
050140,0.9997,0.00029999999999996696,0.21665369012006722,3.0,0.9630510589014041,7,1.0449393642841318,0.9967611258191036,N,0.003595449593889263,7,1.0045698352860004,0.9931798033596729,N,0.0014946891662222107,21,0.9721054003045689,0.9947235467148274,N,0.004787634870088845,25,1.031574365028871,0.9918516596681215,Y,0.006784988702094038,1,0.9945995295980267,0.9952100778551094,N,0.002100918818513799,.,.,0.9970292669139417,N,.,2024
050145,0.9945,0.005499999999999949,0.20005956369592734,3.0,0.9630510589014041,171,1.0675926429766458,0.9967611258191036,Y,0.01982261936558752,102,1.0059205876614155,0.9931798033596729,Y,0.005194482908273108,529,0.9617654891917139,0.9947235467148274,N,0.03872810976123231,501,0.9800170487902681,0.9918516596681215,N,0.036783306506845734,78,0.9470450951886894,0.9952100778551094,N,0.021122197400103675,290,1.169484360448317,0.9970292669139417,Y,0.024798689262224997,2024
050149,1.0,0.0,0.7830715532286213,5.0,0.9630510589014041,11,1.0177848278331116,1.0039137645557574,N,0.012409408277034475,27,1.0044408824109137,1.0034934502081108,Y,0.010283504172827121,64,0.9628827732720026,1.01560316000154,N,0.03372488224315955,38,0.9997259585214054,1.0088431660083446,N,0.02040191911953302,2,0.9899625362859512,1.0058738187651037,N,0.00528152151832407,16,0.960176819939147,0.9963379635487924,N,0.009838792725537683,2024
050150,0.9963,0.0037000000000000366,0.24055104203461675,4.0,0.9630510589014041,17,0.9494511097614025,0.9964055180572703,N,0.0033305423528145277,110,0.9548893865310073,0.998948182770702,N,0.017858793504202976,236,1.0817114745693939,1.0047319092771723,Y,0.0433716389525783,177,0.935714966740624,1.000441759491958,N,0.03840666599457927,.,.,1.0020055371561525,N,.,27,1.0475278101308378,0.9915863497030213,Y,0.008502988244493996,2024
050152,0.9928,0.007199999999999984,0.6480514262756127,5.0,0.9630510589014041,4,1.0305850395785363,1.0039137645557574,N,0.0012202250122263837,55,1.0909383974322102,1.0034934502081108,Y,0.018042403763528655,63,1.0538126426225827,1.01560316000154,Y,0.021949510169685986,87,0.9767066912240995,1.0088431660083446,N,0.03783003328652237,.,.,1.0058738187651037,N,.,50,1.179817206774217,0.9963379635487924,Y,0.02754548090287297,2024
050158,1.0,0.0,0.5437466451959205,5.0,0.9630510589014041,10,0.984029517326125,1.0039137645557574,N,0.004967394179290972,14,1.0285557686711666,1.0034934502081108,N,0.008330881653574393,78,0.9911755233520317,1.01560316000154,N,0.03968792223072022,119,0.9821573278070214,1.0088431660083446,N,0.08570771894759746,.,.,1.0058738187651037,N,.,2,0.9926079391747185,0.9963379635487924,N,0.0014297831533769988,2024
050159,0.9995,0.0004999999999999449,0.5703266787658802,5.0,0.9630510589014041,8,0.9797354328753861,1.0039137645557574,N,0.0011670296723822744,32,1.030667249090159,1.0034934502081108,Y,0.006857183152952347,100,1.0342155251137914,1.01560316000154,Y,0.019672732034469564,69,0.9860774451196032,1.0088431660083446,N,0.01890455612947006,.,.,1.0058738187651037,N,.,33,0.9356821016976172,0.9963379635487924,N,0.011395084560392583,2024
050167,0.9985,0.0014999999999999458,0.5764536970567121,5.0,0.9630510589014041,13,0.9633626797079092,1.0039137645557574,N,0.0026198885077864348,27,1.0384723562289444,1.0034934502081108,Y,0.008378945326922339,82,1.0836439275518377,1.01560316000154,Y,0.019283273341921644,53,1.006308057903739,1.0088431660083446,N,0.017106763224525784,.,.,1.0058738187651037,N,.,5,0.9906273362912347,0.9963379635487924,N,0.0016837786878236738,2024
050168,0.9985,0.0014999999999999458,0.2472161668532375,4.0,0.9630510589014041,145,0.8863738942742241,0.9964055180572703,N,0.025136422336615696,56,0.9294020016967941,0.998948182770702,N,0.0036364140563817037,310,1.0614461104645179,1.0047319092771723,Y,0.02789676610896799,418,0.9570681491775644,1.000441759491958,N,0.045588711919385266,37,0.9774485632827474,1.0020055371561525,N,0.010968698793958604,47,0.9833900933858545,0.9915863497030213,N,0.005004490502053351,2024
050169,0.9987,0.0012999999999999678,0.31778697840558534,5.0,0.9630510589014041,124,1.0086386256703073,1.0039137645557574,Y,0.016679707217199163,60,1.0500040740192715,1.0034934502081108,Y,0.00429297804308229,333,1.0423674320070222,1.01560316000154,Y,0.030520327416028066,213,1.019254936989837,1.0088431660083446,Y,0.024955630614129583,26,0.9623344566797655,1.0058738187651037,N,0.009685431504394828,97,0.8741423167282008,0.9963379635487924,N,0.012193119567091048,2024
050174,0.9992,0.0008000000000000229,0.2967455621301775,4.0,0.9630510589014041,242,0.8847955179619333,0.9964055180572703,N,0.023617361020530386,100,1.0108524194165622,0.998948182770702,Y,0.005333387994093985,491,0.8929785372094692,1.0047319092771723,N,0.03357008198173266,272,0.990562675618405,1.000441759491958,N,0.021737533659077945,36,1.0883063179401196,1.0020055371561525,Y,0.008609378271943547,159,0.7985933373660679,0.9915863497030213,N,0.014592099291909227,2024
050179,0.996,0.0040000000000000036,0.45788177339901476,5.0,0.9630510589014041,206,1.0208843371101683,1.0039137645557574,Y,0.04247338058021365,74,1.0020143429191974,1.0034934502081108,N,0.008802872804226994,334,1.0859592206290152,1.01560316000154,Y,0.04690034237188217,355,1.0104621949299473,1.0088431660083446,Y,0.05854982789044284,.,.,1.0058738187651037,N,.,15,1.1000821323978174,0.9963379635487924,N,0.003074787866030273,2024
050180,0.9993,0.0007000000000000339,0.19074971280155836,3.0,0.9630510589014041,78,0.997008804535799,0.9967611258191036,Y,0.005508969412029599,76,1.0189100163249858,0.9931798033596729,Y,0.0036422884598880036,591,0.9589778157003078,0.9947235467148274,N,0.027472426691258715,536,1.0117516217026463,0.9918516596681215,Y,0.031656949037409024,.,.,0.9952100778551094,N,.,648,0.8905970750308201,0.9970292669139417,N,0.04455671558315037,2024
050191,0.9992,0.0008000000000000229,0.616231884057971,5.0,0.9630510589014041,42,0.9445103060927257,1.0039137645557574,N,0.02344414697423258,28,1.0320875679646981,1.0034934502081108,Y,0.007556544512031825,63,1.0442839719473191,1.01560316000154,Y,0.02144217694689345,61,1.0037170136609401,1.0088431660083446,N,0.026592600513488388,10,0.9893271408551666,1.0058738187651037,N,0.013910400670266556,3,0.9921874641615075,0.9963379635487924,N,0.0012109345090941697,2024
050192,1.0,0.0,0.6391752577319587,5.0,0.9630510589014041,2,0.9950309205287939,1.0039137645557574,N,0.008652780681952346,14,1.0279153650535384,1.0034934502081108,N,0.052089749188372114,20,1.028633305373966,1.01560316000154,N,0.0876629241932203,13,0.9873802181124886,1.0088431660083446,N,0.06194971818838302,.,.,1.0058738187651037,N,.,.,.,0.9963379635487924,N,.,2024
050194,0.9951,0.0049000000000000155,0.49636963696369635,5.0,0.9630510589014041,1,0.9969351986633807,1.0039137645557574,N,0.0004077190016894934,42,1.02898880013816,1.0034934502081108,Y,0.012111758936319529,99,1.1107795778744718,1.01560316000154,Y,0.030489923343462608,153,1.0365397519535537,1.0088431660083446,Y,0.06869017395612342,.,.,1.0058738187651037,N,.,10,0.9808720240613575,0.9963379635487924,N,0.005612185260438845,2024
050195,0.9836,0.01639999999999997,0.4319132750095093,5.0,0.9630510589014041,157,1.0914184866024301,1.0039137645557574,Y,0.023551971143144144,129,1.0981306044478425,1.0034934502081108,Y,0.010193647630088426,419,1.1690719899849271,1.01560316000154,Y,0.036542330117175795,370,1.2153698466420517,1.0088431660083446,Y,0.034444088512017176,49,1.0831154668645877,1.0058738187651037,Y,0.017150180701086707,342,0.9851042254468655,0.9963379635487924,N,0.045302403381632876,2024
050197,1.0,0.0,0.12554939805083126,1.0,0.9630510589014041,58,0.9877766260004728,0.9968302190985344,N,0.017615492396349196,22,0.9555971513711101,0.9941298342949121,N,0.003119834242903643,231,0.9772055735282152,0.9925622052815303,N,0.0356185733190089,139,0.9331632474563302,0.9962194009140302,N,0.023516608124384514,55,1.001138001221943,1.001138001221943,N,0.03016978305097289,520,0.7442383156857223,0.9872295576018274,N,0.10891924876878625,2024
050204,0.9966,0.0033999999999999586,0.4633015006821282,5.0,0.9630510589014041,68,1.0091908455001941,1.0039137645557574,Y,0.019419360415223744,47,0.97829083663244,1.0034934502081108,N,0.010179446959435743,138,1.143339182990518,1.01560316000154,Y,0.026518312247785655,103,1.0048691658555717,1.0088431660083446,N,0.028773606530420447,.,.,1.0058738187651037,N,.,67,0.955466507571982,0.9963379635487924,N,0.018471390251710136,2024
050211,0.9999,9.999999999998899e-05,0.5705521472392638,5.0,0.9630510589014041,9,1.0294743556132016,1.0039137645557574,N,0.003214265131071134,34,1.0093412123535324,1.0034934502081108,Y,0.012758661893549988,87,0.9770330246966722,1.01560316000154,N,0.03268179873778658,125,1.0089281669053716,1.0088431660083446,Y,0.06929555402806507,.,.,1.0058738187651037,N,.,7,1.0535124640850304,0.9963379635487924,N,0.004454608434462912,2024
050222,0.995,0.0050000000000000044,0.5141975308641975,5.0,0.9630510589014041,109,1.0621658088108668,1.0039137645557574,Y,0.019024492885829407,81,0.9988189906341601,1.0034934502081108,N,0.006449938826500584,324,1.0004436469730338,1.01560316000154,N,0.028497642139724784,257,1.1176575024259578,1.0088431660083446,Y,0.02560811643348908,36,1.078997993354332,1.0058738187651037,Y,0.013279522752440761,42,1.0592891512225207,0.9963379635487924,Y,0.004760102734244403,2024
050224,0.9997,0.00029999999999996696,0.15020170747724929,2.0,0.9630510589014041,260,0.9188813768837989,0.9954399563044176,N,0.01864821843422089,132,0.9309684692176428,0.9944627903794734,N,0.004050066636300238,715,0.9892402039680614,0.9899048492467253,N,0.026692093318857472,757,0.9977122818750206,0.989996280811276,Y,0.035068491233935815,96,0.9591811628391296,0.9957069294113255,N,0.013242254386062371,.,.,0.9907981002869344,N,.,2024
050226,0.9982,0.0018000000000000238,0.5239804709936818,5.0,0.9630510589014041,37,1.0059404504815224,1.0039137645557574,Y,0.01675438676691939,43,0.9786834194941453,1.0034934502081108,N,0.009939228255141193,118,1.077392775706712,1.01560316000154,Y,0.02626160816494564,182,1.0133853215122453,1.0088431660083446,Y,0.05457209243035674,16,0.9766960799737787,1.0058738187651037,N,0.017310635982241362,10,0.9741339681621222,0.9963379635487924,N,0.003264604303098101,2024
050228,0.9966,0.0033999999999999586,0.7149532710280374,5.0,0.9630510589014041,38,1.0470276034385844,1.0039137645557574,Y,0.005942608940428322,106,1.0683878355919902,1.0034934502081108,Y,0.009942578953432797,202,1.024359560518307,1.01560316000154,Y,0.0223946518463471,149,1.0305762252741344,1.0088431660083446,Y,0.020201344315569462,.,.,1.0058738187651037,N,.,55,1.219058631924754,0.9963379635487924,Y,0.009009832197650875,2024
050230,0.9959,0.0040999999999999925,0.7660377358490567,5.0,0.9630510589014041,13,1.014097005628072,1.0039137645557574,N,0.003814543319771273,20,1.0317695244512053,1.0034934502081108,N,0.0058442383359806884,64,1.0336151143933328,1.01560316000154,Y,0.01667039001174902,221,1.051915930797068,1.0088431660083446,Y,0.09299204551475292,.,.,1.0058738187651037,N,.,.,.,0.9963379635487924,N,.,2024
050231,0.9997,0.00029999999999996696,0.3880597014925373,5.0,0.9630510589014041,95,0.9400870983494077,1.0039137645557574,N,0.01913179953909528,51,1.0287676017942076,1.0034934502081108,Y,0.005172246341837091,237,1.0220300682626546,1.01560316000154,Y,0.026020493672819164,108,0.9959422165678153,1.0088431660083446,N,0.015158504973315372,30,0.9882945188975177,1.0058738187651037,N,0.012064168272409935,47,0.9494185407310173,0.9963379635487924,N,0.006894872178011228,2024
050232,0.9969,0.0030999999999999917,0.15969765197812802,2.0,0.9630510589014041,233,0.8511166647630525,0.9954399563044176,N,0.05633265447673942,58,0.9999652551707973,0.9944627903794734,Y,0.00671506494481628,268,1.0434597515269244,0.9899048492467253,Y,0.039650209352646945,178,0.9466238490303269,0.989996280811276,N,0.02821487565152747,55,1.0326142427603187,0.9957069294113255,Y,0.027589543705434472,243,0.8053073942380315,0.9907981002869344,N,0.04440759233985839,2024
050234,0.9996,0.00039999999999995595,0.3336875664187035,5.0,0.9630510589014041,6,1.0196496520936937,1.0039137645557574,N,0.0033827147870864683,15,1.000151424676965,1.0034934502081108,N,0.009495982259631929,30,1.0457456647738148,1.01560316000154,Y,0.014713336385429808,51,1.0054745015104765,1.0088431660083446,N,0.03373814112652621,.,.,1.0058738187651037,N,.,87,0.9053110191630158,0.9963379635487924,N,0.06797392910501053,2024
050235,0.9904,0.009600000000000053,0.44651613293782916,5.0,0.9630510589014041,178,0.9991737941040246,1.0039137645557574,N,0.01707009885427752,168,1.1155976588950063,1.0034934502081108,Y,0.008830312493629497,497,1.1731155377485647,1.01560316000154,Y,0.02913691035983797,406,1.1468796626917515,1.0088431660083446,Y,0.031712779477187994,14,0.9847526639122681,1.0058738187651037,N,0.003455340945983102,79,1.0033097336114616,0.9963379635487924,Y,0.00697164525343741,2024
050236,0.9837,0.01629999999999998,0.2657269338303821,4.0,0.9630510589014041,53,0.9846029472755351,0.9964055180572703,N,0.010759072840166577,118,1.0371177159691414,0.998948182770702,Y,0.01476361761585499,207,1.134559984157531,1.0047319092771723,Y,0.032975932321366426,286,1.1384478775883327,1.000441759491958,Y,0.051906674723967566,.,.,1.0020055371561525,N,.,63,1.3634668606187734,0.9915863497030213,Y,0.013233356237934183,2024
050238,0.9979,0.0020999999999999908,0.41232503888024885,5.0,0.9630510589014041,108,1.0545617441805732,1.0039137645557574,Y,0.01372405341839193,67,1.0034934502081108,1.0034934502081108,N,0.005385427001215208,361,1.034015657366105,1.01560316000154,Y,0.02995681382080819,500,1.0264505263347286,1.0088431660083446,Y,0.05087586060158323,15,0.9790156776594842,1.0058738187651037,N,0.005294755962123658,180,0.9611632121243439,0.9963379635487924,N,0.01964764889635035,2024
050239,0.9926,0.007399999999999962,0.6505601070055175,5.0,0.9630510589014041,243,0.8939340213460688,1.0039137645557574,N,0.023504068991814443,157,1.0085034591282944,1.0034934502081108,Y,0.007197705164586383,666,1.063450685933824,1.01560316000154,Y,0.035821298891164484,803,1.122081464291871,1.0088431660083446,Y,0.05282792639911107,47,0.9364586906573631,1.0058738187651037,N,0.009866596278400237,109,0.823219100520062,0.9963379635487924,N,0.008833725187136926,2024
